dataset_index,source_file,source_basename,source_parent,form_type,matched_intermediate,batch_index,record_id,review_required,num_rows,output_form_type
224,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 15\ส.ส.5_18 หน่วยที่ 15.pdf,ส.ส.5_18 หน่วยที่ 15.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 15,constituency,True,224,file_00224,True,5,constituency
225,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 16\ส.ส.5_18 บช หน่วยที่ 16.pdf,ส.ส.5_18 บช หน่วยที่ 16.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 16,party_list,True,225,file_00225,True,10,party_list
226,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 16\ส.ส.5_18 หน่วยที่ 16.pdf,ส.ส.5_18 หน่วยที่ 16.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 16,constituency,True,226,file_00226,True,5,constituency
227,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 2\ส.ส. 5_18 บช หน่วยที่ 2 ศาลาประชาคมหมู่บ้าน.pdf,ส.ส. 5_18 บช หน่วยที่ 2 ศาลาประชาคมหมู่บ้าน.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 2,party_list,True,227,file_00227,True,8,party_list
228,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 2\ส.ส. 5_18 หน่วยที่ 2 ศาลาประชาคมหมู่บ้าน.pdf,ส.ส. 5_18 หน่วยที่ 2 ศาลาประชาคมหมู่บ้าน.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 2,constituency,True,228,file_00228,True,5,constituency
229,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 3\ส.ส.5_18 บช หน่วยที่ 3 ศาลาประชาคมหมู่บ้าน.pdf,ส.ส.5_18 บช หน่วยที่ 3 ศาลาประชาคมหมู่บ้าน.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 3,party_list,True,229,file_00229,True,10,party_list
230,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 3\ส.ส.5_18 หน่วยที่ 3 ศาลาประชาคมหมู่บ้าน.pdf,ส.ส.5_18 หน่วยที่ 3 ศาลาประชาคมหมู่บ้าน.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 3,constituency,True,230,file_00230,True,4,constituency
231,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 4\ส.ส.5_18 บช หน่วยที่ 4 โรงเรียนบ้านแก้งโตน.pdf,ส.ส.5_18 บช หน่วยที่ 4 โรงเรียนบ้านแก้งโตน.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 4,party_list,True,231,file_00231,True,10,party_list
232,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 4\ส.ส.5_18 หน่วยที่ 4 โรงเรียนบ้านแก้งโตน.pdf,ส.ส.5_18 หน่วยที่ 4 โรงเรียนบ้านแก้งโตน.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 4,constituency,True,232,file_00232,True,6,constituency
233,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 5\ส.ส.5_18 บช หน่วยที่ 5 ศาลาประชาคมหมู่บ้าน.pdf,ส.ส.5_18 บช หน่วยที่ 5 ศาลาประชาคมหมู่บ้าน.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 5,party_list,True,233,file_00233,True,10,party_list
234,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 6\ส.ส.5_18 หน่วยที่ 6 ศาลาประชาคมหมู่บ้าน.pdf,ส.ส.5_18 หน่วยที่ 6 ศาลาประชาคมหมู่บ้าน.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 6,constituency,True,234,file_00234,True,3,constituency
235,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 7\ส.ส.5.18 บช หน่วยที่ 7 ศาลาประชาคมหมู่บ้าน.pdf,ส.ส.5.18 บช หน่วยที่ 7 ศาลาประชาคมหมู่บ้าน.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 7,party_list,True,235,file_00235,True,8,party_list
236,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 7\ส.ส.5.18 หน่วยที่ 7 ศาลาประชาคมหมู่บ้าน.pdf,ส.ส.5.18 หน่วยที่ 7 ศาลาประชาคมหมู่บ้าน.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 7,constituency,True,236,file_00236,True,4,constituency
237,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 8\ส.ส.5.18 บช หน่วยที่ 8 อาคารอเนกประสงค์โรงเรียน ตชด. บ้านเกษตรสมบูรณ์.pdf,ส.ส.5.18 บช หน่วยที่ 8 อาคารอเนกประสงค์โรงเรียน ตชด. บ้านเกษตรสมบูรณ์.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 8,party_list,True,237,file_00237,True,10,party_list
238,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 8\ส.ส.5.18 หน่วยที่ 8 อาคารอเนกประสงค์โรงเรียน ตชด. บ้านเกษตรสมบูรณ์.pdf,ส.ส.5.18 หน่วยที่ 8 อาคารอเนกประสงค์โรงเรียน ตชด. บ้านเกษตรสมบูรณ์.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 8,constituency,True,238,file_00238,True,6,constituency
239,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 9\ส.ส.5.18 บช หน่วยที่ 9 ศาลาประชาคมหมู่บ้าน.pdf,ส.ส.5.18 บช หน่วยที่ 9 ศาลาประชาคมหมู่บ้าน.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 9,party_list,True,239,file_00239,True,9,party_list
240,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 9\ส.ส.5.18 หน่วยที่ 9 ศาลาประชาคมหมู่บ้าน.pdf,ส.ส.5.18 หน่วยที่ 9 ศาลาประชาคมหมู่บ้าน.pdf,election_data\อำเภอน้ำยืน\ตำบลบุเปือย\หน่วยที่ 9,constituency,True,240,file_00240,True,6,constituency
241,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 1\ส.ส. 5_18.pdf,ส.ส. 5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 1,constituency,True,241,file_00241,True,5,constituency
242,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 1\ส.ส.5_18 บช.pdf,ส.ส.5_18 บช.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 1,party_list,True,242,file_00242,True,10,party_list
243,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 10\ส.ส.5_18.pdf,ส.ส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 10,constituency,True,243,file_00243,True,6,constituency
244,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 10\ส.ส5_18 บช.pdf,ส.ส5_18 บช.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 10,party_list,True,244,file_00244,True,10,party_list
245,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 11\ส.ส.5_18 บช.pdf,ส.ส.5_18 บช.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 11,party_list,True,245,file_00245,True,10,party_list
246,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 11\ส.ส.5_18.pdf,ส.ส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 11,constituency,True,246,file_00246,True,0,constituency
247,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 12\ส.ส.5_18 บช.pdf,ส.ส.5_18 บช.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 12,party_list,True,247,file_00247,True,10,party_list
248,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 12\ส.ส.5_18.pdf,ส.ส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 12,constituency,True,248,file_00248,True,5,constituency
249,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 13\ส.ส.5_18 บช.pdf,ส.ส.5_18 บช.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 13,party_list,True,249,file_00249,True,10,party_list
250,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 13\ส.ส.5_18.pdf,ส.ส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 13,constituency,True,250,file_00250,True,5,constituency
251,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 2\ส.ส.5_18 บช.pdf,ส.ส.5_18 บช.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 2,party_list,True,251,file_00251,True,10,party_list
252,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 2\ส.ส.5_18.pdf,ส.ส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 2,constituency,True,252,file_00252,True,6,constituency
253,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 3\ส.ส.5_18 บช.pdf,ส.ส.5_18 บช.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 3,party_list,True,253,file_00253,True,10,party_list
254,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 3\ส.ส.5_18.pdf,ส.ส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 3,constituency,True,254,file_00254,True,5,constituency
255,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 4\ส.ส.5_18 บช.pdf,ส.ส.5_18 บช.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 4,party_list,True,255,file_00255,True,10,party_list
256,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 4\ส.ส.5_18.pdf,ส.ส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลยาง\หน่วยที่ 4,constituency,True,256,file_00256,True,5,constituency
